Prefix,Vessel Name,Engine serial no,Engine Brand,Engine model,Status,Compatible,Non Conclusive Follow Up,Engine shaft power,Engine Type,Engine Mounting,Engine Fuel Used,GT,Length,Breadth,Depth,Dead Weight,Year Built,Owner Name
NA,ASL 1505,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,528,43.9,15.3,3.1,NA,2008.0,CAPITOL TUG &AMP; BARGE PTE LTD
NA,ASL 1506,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,516,43.8,15.2,3.0,NA,2009.0,CAPITOL TUG &AMP; BARGE PTE LTD
NA,ASL 95,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,678,52.6,15.2,3.0,NA,2004.0,CAPITOL NAVIGATION PTE LTD
NA,ASL COURAGEOUS,50Y01856,CATERPILLAR,3512 DIT,"Up to B100, dealer consultation required",Compatible with B100,NA,1078.0,Motor,Inboard,Diesel,388,30.7,10.2,4.5,NA,2004.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
NA,ASL FD,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,4513,115.0,32.1,3.4,NA,1992.0,ASL SHIPYARD PTE LTD
NA,ASL FD 2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,5294,97.9,30.0,3.6,NA,2008.0,ASL SHIPYARD PTE LTD
SR,ASL MARS,REA02667,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,632.0,Motor,Inboard,Diesel,298,26.9,12.0,3.5,NA,2009.0,LIGHTMODE PTE LTD
SR,ASL MERCURY,REA02666,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,632.0,Motor,Inboard,Diesel,298,26.9,12.0,3.5,NA,2009.0,LIGHTMODE PTE LTD
NA,ASL PIER 1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1409,76.9,18.0,3.0,NA,2014.0,ASL SHIPYARD PTE LTD
NA,ASL PIER 2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1409,76.9,18.0,3.0,NA,2014.0,ASL SHIPYARD PTE LTD
NA,ASL T1307,1111,CUMMINS,NA,Up to B20,Compatible with B20,NA,895.0, ,Inboard,Diesel,137,22.1,7.4,3.1,NA,2008.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
ST,ASL TAURUS,P:60MO6836,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,501.0, ,Inboard,Diesel,170,24.3,7.6,3.5,136.0,1996.0,LIGHTMODE PTE LTD
SR,AST 1803,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,897,52.6,17.0,3.9,NA,2007.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
SR,AST 1820,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,635,52.6,15.2,3.0,NA,2007.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
NA,AST 2401,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1894,70.2,21.3,4.8,NA,2011.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
NA,AST 2402,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1894,70.2,21.3,4.9,NA,2011.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
SR,AST 2403,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1838,70.2,21.3,4.9,NA,2011.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
ST,AT 1202,37246962,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0,Motor,Inboard,MGO,131,22.1,7.0,3.0,NA,2010.0,HYUNDAI ENGRG AND CONSTRUCTION CO LTD
NA,ATLAS 1,1421K083692,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,58,18.7,6.5,2.3,NA,2021.0,KANLIAN FERRY PTE LTD
NA,ATLAS 11,D6AC 1052400,HYUNDAI,H 6D2 TA,NA,No Data Available,Not Conclusive,185.0,Motor,Inboard,Diesel,26,17.9,4.6,1.1,NA,2021.0,KANLIAN FERRY PTE LTD
NA,ATLAS 3,1221F006790,WEI CHAI,WD10C326-21,Up to B30,Compatible with B30,NA,240.0,Motor,Inboard,Diesel,40,17.9,5.0,2.0,NA,2021.0,KANLIAN FERRY PTE LTD
NA,ATLAS 5,1221F006786,WEI CHAI,WD10C326-21,Up to B30,Compatible with B30,NA,240.0,Motor,Inboard,Diesel,40,17.9,5.0,2.0,NA,2021.0,KANLIAN FERRY PTE LTD
NA,AVIRON BAY 2524,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1959,73.2,21.4,4.9,NA,2014.0,KIM HOCK BEE MARINE PTE LTD
SB,AVON,P:0589,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,1324.0, ,Inboard,Diesel,4726,96.2,17.5,9.5,7376.0,2006.0,GEA ALPHA PTE LTD
NA,AXCEL SPLENDOUR,P:2856,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,194.0, ,Inboard,Diesel,29,13.5,3.8,2.0,NA,2011.0,AXCEL MARINE PTE LTD
NA,AXCEL STELLAR,2864,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,388.0, ,Inboard,Diesel,29,13.5,3.8,2.0,NA,2011.0,AXCEL MARINE PTE LTD
SP,AXCEL SUPREME,1217H005434,WEI CHAI,WD10C258-190,Up to B30,Compatible with B30,NA,193.0,Motor,Inboard,Diesel,25,13.8,3.5,1.8,NA,2017.0,AXCEL MARINE PTE LTD
SC,AYER CHERDAS,289,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,633.0,Motor,Inboard,Diesel,481,43.1,9.8,3.8,NA,2014.0,PSA MARINE PTE LTD
SC,AYER CHERDEK,290,CATERPILLAR,C32,"Up to B100, dealer consultation required",Compatible with B100,NA,633.0,Motor,Inboard,Diesel,481,43.1,9.8,3.8,NA,2014.0,PSA MARINE PTE LTD
SC,AYER CHOMEL,427,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,633.0,Motor,Inboard,Diesel,481,43.1,9.8,3.9,NA,2014.0,PSA MARINE PTE LTD
SC,AYER MANIS,P60M04908,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,750.0, ,Inboard,Diesel,320,40.6,9.0,3.1,NA,1993.0,PSA MARINE PTE LTD
SC,AYER MOLEK,60M04910,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,375.0, ,Inboard,Diesel,339,43.0,9.0,3.1,NA,1993.0,PSA MARINE PTE LTD
SR,B 118,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,902,54.9,18.3,3.7,NA,2008.0,DIKA SHIPPING PTE LTD
NA,B 218,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,921,52.7,18.3,3.7,NA,2008.0,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
SR,B 712,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,298,35.1,12.0,2.5,NA,2012.0,DIKA SHIPPING PTE LTD
SR,B 812,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,298,35.1,12.0,2.5,NA,2012.0,DIKA SHIPPING PTE LTD
SR,B101,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,180,29.2,9.1,2.4,NA,2006.0,KIM LIAN HOE MARINE CO PTE LTD
SR,B102,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,180,29.2,9.1,2.4,NA,2012.0,KIM LIAN HOE MARINE CO PTE LTD
SR,B103,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,181,29.3,9.1,2.4,NA,2011.0,SINGAPORE SALVAGE ENGINEERS PL
NA,BABY SHARK,1031474,YAMAHA,NA,NA,No Data Available,Not Conclusive,6.0,Motor,Outboard,Petrol,1,2.7,1.5,0.4,NA,2021.0,SYNERGY MARINE SOLUTIONS PTE LTD
SC,BAHARI 2505,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1897,74.0,21.4,4.9,NA,2007.0,SUN OCEAN PTE LTD
SC,BAHARI 2506,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1897,73.2,21.4,4.9,NA,2018.0,SUN OCEAN PTE LTD
NA,BALDUR,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2104,68.0,19.0,5.5,6550.0,2009.0,BOSKALIS INT&#39;L (S) PTE LTD
NA,BANYAN 3,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,193,33.5,8.5,2.4,NA,2006.0,BANYAN MARINE (S) PTE LTD
ST,BARLIAN 10,P:6117,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,395.0, ,Inboard,Diesel,126,21.9,7.0,2.9,NA,1997.0,QSA MARINE AND LOGISTICS PTE LTD
ST,BARLIAN 1299,37222249,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,144,22.0,7.4,3.2,NA,2006.0,QSA MARINE AND LOGISTICS PTE LTD
ST,BARLIAN T1201,P:37231466,CUMMINS,NA,Up to B20,Compatible with B20,NA,448.0, ,Inboard,Diesel,153,21.8,7.3,3.3,NA,2007.0,QSA MARINE AND LOGISTICS PTE LTD
NA,BARRA CUBE,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,28,9.0,9.0,1.2,NA,2022.0,BARRAMUNDI GROUP LTD
SB,BAYAN,108I000479,WEI CHAI,NA,Up to B30,Compatible with B30,NA,828.0, ,Inboard,Diesel,2756,81.8,14.8,7.3,3869.0,2008.0,GMT BRAVO PTE LTD
NA,BAYSWATER 128,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,921,52.6,18.3,3.7,NA,2012.0,BAYSWATER SHPG &AMP; FORWARDING PTE LTD
NA,BAYSWATER 2208,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1057,61.5,18.3,3.7,NA,2007.0,BAYSWATER SHPG &AMP; FORWARDING PTE LTD
NA,BAYSWATER 2308,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1620,67.3,21.4,4.3,NA,2009.0,BAYSWATER SHPG &AMP; FORWARDING PTE LTD
NA,BAYSWATER 2318,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1620,67.3,21.4,4.3,NA,2012.0,BAYSWATER SHPG &AMP; FORWARDING PTE LTD
SC,BEAVER,73442249,CUMMINS,NA,Up to B20,Compatible with B20,NA,246.0, ,Inboard,Diesel,40,15.2,7.0,2.4,NA,2012.0,HONG LAM MARINE PTE LTD
SB,BEE 1,1189,WEI CHAI,NA,Up to B30,Compatible with B30,NA,259.0, ,Inboard,Diesel,84,21.3,5.8,2.2,120.0,2012.0,BUNKER B PTE LTD
SB,BEE 3,1114K007214,WEI CHAI,NA,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,146,28.8,6.5,2.8,239.0,2014.0,BUNKER B PTE LTD
NA,BEE SIN LIFTER,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,844,52.7,18.3,3.1,NA,2013.0,BEE SIN SHIPYARD PTE LTD
SC,BEGONIA,P:41196231,CUMMINS,NA,Up to B20,Compatible with B20,NA,144.0, ,Inboard,Diesel,77,20.0,6.2,2.2,NA,2014.0,DEMING MARINE SERVICES
NA,BEL WB1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,921,52.7,18.3,3.7,NA,2015.0,BAKER ENGINEERING PTE LTD
NA,BEL WB2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,921,52.7,18.3,3.7,NA,2015.0,BAKER ENGINEERING PTE LTD
SC,BELLIS,41852517,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0,Motor,Inboard,Diesel,65,21.6,6.2,2.4,NA,2018.0,DEMING MARINE SERVICES
NA,BENGKALIS JAYA,78810,MITSUBISHI,6D14,Up to B30,Compatible with B30,NA,120.0,Motor,Inboard,Diesel,34,18.0,6.0,1.6,NA,2015.0,BUANA TRADING PTE LTD
ST,BENOI D,FHAJ 9065,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,179.0, ,Inboard,Diesel,30,13.7,3.6,2.1,NA,1975.0,CHG MARINE SERVICES PTE LTD
SB,BEYOND,P:FHGO132,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,1471.0, ,Inboard,Diesel,5153,105.3,18.6,10.0,9435.0,2004.0,HONG LAM MARINE PTE LTD
SC,BINA MARINE 108,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2012.0,MARCO POLO SHIPPING CO P L
SC,BINA MARINE 110,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.0,21.3,4.8,NA,2012.0,MARCO POLO SHIPPING CO P L
SC,BINA MARINE 28,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.2,21.3,4.8,NA,2011.0,MARCO POLO SHIPPING CO P L
NA,BINA MARINE 71,2206,YANMAR,6AYM-WAT,"Up to B100, without modification",Compatible with B100,NA,485.0,Motor,Inboard,Gas Oil,135,22.0,7.4,3.2,120.0,2011.0,AXCEL MARINE PTE LTD
SC,BINA MARINE 72 A,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2018.0,MARCO POLO SHIPPING CO P L
SC,BINA MARINE 78,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2011.0,MARCO POLO SHIPPING CO P L
SC,BINA MARINE 80,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2011.0,MARCO POLO SHIPPING CO P L
SC,BINA MARINE 82,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2011.0,MARCO POLO SHIPPING CO P L
NA,BINTAN BAY 1502,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,525,43.9,15.2,3.1,NA,2014.0,KIM HOCK BEE MARINE PTE LTD
NA,BLACK PEARL,42600426,CUMMINS,NA,Up to B20,Compatible with B20,NA,278.0,Motor,Inboard,Diesel,27,15.5,5.9,2.0,NA,2017.0,DIVEMACHINE PTE LTD
NA,BLISS,D280606006,DAIHATSU,NA,"Up to B20, <B20 to B30. Consult OEM",Compatible with B20,NA,1912.0, ,Inboard,Diesel,2990,93.0,15.2,7.6,4711.0,2008.0,ASIA PACIFIC OIL PTE LTD
SR,BLUE WHALE 1,60M05067,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,570.0, ,Inboard,Diesel,61,18.2,8.0,1.8,NA,1993.0,BLUEWHALE TECHNOLOGIES PTE LTD
SC,BOAT BARU 23,1417H095279,WEI CHAI,NA,Up to B30,Compatible with B30,NA,327.0, ,Inboard,Diesel,21,14.6,3.4,1.5,NA,2002.0,EQUATORIAL MARINE FUEL MANAGEMENT SERVIC
NA,BOB ALERT,700937019A301,MAN,D2842,Up to B30,Compatible with B30,NA,735.0,Motor,Inboard,Diesel,91,20.0,5.5,3.2,NA,2000.0,HYDROV SINGAPORE PTE. LTD.
NA,BOLIVIAN DOLPHIN,37310,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,445.0,Motor,Inboard,Diesel,186,22.3,8.0,3.5,NA,2016.0,KIM HOCK BEE MARINE PTE LTD
NA,BONAVISTA BAY 2522,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1706,73.2,21.3,4.2,NA,2008.0,KIM HOCK BEE MARINE PTE LTD
SB,BONITA,41185467,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,209,23.0,9.8,3.7,286.0,2013.0,IMPEX NAVIGATION PTE LTD
NA,BOONTEK,1,ZICHAI,ZC6270ZLC-11,NA,No Data Available,Not Conclusive,1103.0,Motor,Inboard,Diesel,3932,84.5,17.5,9.0,6200.0,2021.0,SINGFAR ENGINEERING & SHIPBUILDING P
SC,BOT BARU,0,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,223.0,Motor,Inboard,Diesel,23,14.6,3.6,1.5,NA,1996.0,TAN CHEE KIANG
SC,BOT BARU CSY 4,ILLEGIBLE,ISUZU,NA,NA,No Data Available,Not Conclusive,283.0, ,Inboard,Diesel,22,14.3,3.5,1.5,NA,1996.0,ONG SWEE LONG
SR,BOT BARU LKH 5,1214F03237,WEI CHAI,NA,Up to B30,Compatible with B30,NA,207.0,Motor,Inboard,Diesel,21,11.8,3.8,1.6,NA,2015.0,LOH KIM CHAY MARINE SERVICE
NA,BOTTEGA DOLPHIN,P:43204756,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,111,20.5,6.7,2.9,NA,2007.0,KIM HOCK BEE MARINE PTE LTD
SR,BP HYDRO 2,1035439,YAMAHA,FT60GETL,NA,No Data Available,Not Conclusive,45.0,Motor,Outboard,Petrol,1,5.0,2.1,0.3,NA,2018.0,RS PORT SERVICES PTE LTD
SR,BP MINI,1038759,YAMAHA,NA,NA,No Data Available,Not Conclusive,45.0,Motor,Outboard,Petrol,5,6.8,2.4,1.1,NA,2018.0,KEE MARINE PTE LTD
NA,BP MINI 2,1039661,YAMAHA,F60GETL,NA,No Data Available,Not Conclusive,60.0,Motor,Outboard,Petrol,5,6.4,2.4,1.1,NA,2021.0,KEE MARINE PTE LTD
NA,BPJV PONTOON 1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,146,17.6,12.2,2.4,NA,2018.0,RS PORT SERVICES PTE LTD
SR,BPJV PONTOON 2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,30,15.3,5.8,1.2,NA,1993.0,RS PORT SERVICES PTE LTD
NA,BRASSAVOLA,XAAB764365,WARTSILA,VAASA,Compatible to BXX when BXX meets Wartsila biofuel specs B100,Conditionally Compatible with BXX,NA,1665.0,Motor,Inboard,LNG,12123,108.2,22.0,17.4,6200.0,2020.0,INDAH SINGA MARITIME PTE LTD
NA,BRONTE,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2525,76.8,24.0,5.0,5750.0,2011.0,BOSKALIS INT&#39;L (S) PTE LTD
SB,BRUE,FTC1070,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,883.0,Motor,Inboard,Diesel,2798,87.0,15.0,7.6,4276.0,2014.0,GEA-BRAVO PTE LTD
NA,BS 1201,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,261,35.2,12.2,2.5,NA,2012.0,BOK SENG ASIA PTE LTD
NA,BS 1801,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,923,52.7,18.3,3.7,NA,2015.0,MARINTEKNIK SHIPBUILDERS (S) PTE LTD
NA,BS 2102,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1263,61.5,18.3,4.3,NA,2016.0,BOK SENG ASIA PTE LTD
NA,BS 27,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,4506,96.8,30.5,5.5,NA,2010.0,BOK SENG ASIA PTE LTD
NA,BS 28,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1694,58.5,25.0,4.5,NA,2013.0,BOK SENG ASIA PTE LTD
ST,BS ATLANTIC,37250890,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,142,22.0,7.4,3.2,NA,2010.0,BOK SENG ASIA PTE LTD
ST,BS PACIFIC,1966,YAMAHA,NA,NA,No Data Available,Not Conclusive,610.0, ,Inboard,Diesel,198,25.8,8.0,3.8,NA,2011.0,BOK SENG ASIA PTE LTD
SC,BUANA JAYA 10,1650-250,HINO,NA,NA,No Data Available,Not Conclusive,250.0,Motor,Inboard,Diesel,34,17.4,4.4,1.9,NA,2013.0,BUANA TRADING PTE LTD
NA,BUDI JASA 7,5060980588,MTU,NA,Four types up to B100. The rest up to B20/B30,Conditionally Compatible with B100,NA,257.0,Motor,Inboard,Diesel,33,18.0,5.0,1.9,NA,2011.0,BUDI JASA INTERNATIONAL PTE LTD
SB,CALISTA,41185466,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,209,23.0,9.8,3.7,326.0,2013.0,IMPEX NAVIGATION PTE LTD
SB,CALLISTO,P:053407,SHANXI DIA,NA,NA,No Data Available,Not Conclusive,1250.0, ,Inboard,Diesel,4969,94.8,18.0,10.0,6956.0,2004.0,MILOS SHIPPING (PTE) LTD
NA,CANYON BAY 1803,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1048,52.7,19.5,4.0,NA,2015.0,KIM HOCK BEE MARINE PTE LTD
ST,CAPITOL T1601,P:SGR29173,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,602.0, ,Inboard,Diesel,194,24.3,8.0,3.6,NA,2004.0,CAPITOL SHIPPING PTE LTD
SC,CAST BRAVERY,6D22-251025,MITSUBISHI,6D22,Up to B30,Compatible with B30,NA,120.0,Motor,Inboard,Diesel,24,13.5,3.8,1.8,NA,2009.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST CANBERRA,SC12E460.1P2,SHANGHAI DIESEL,NA,Up to B30,Compatible with B30,NA,338.0,Motor,Inboard,Diesel,13,11.1,3.8,1.1,NA,1992.0,CAST MARINE OFFSHORE PTE LTD
SR,CAST CASUARINA,41667385,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,25,15.1,4.0,2.2,NA,2012.0,CAST MARINE OFFSHORE PTE LTD
NA,CAST CHAMPION,1222K012718,WEI CHAI,WD10C326-21,Up to B30,Compatible with B30,NA,326.0,Motor,Inboard,Diesel,20,12.0,3.8,2.0,NA,2022.0,CAST MARINE OFFSHORE PTE LTD
SR,CAST CHANGI,1415S031778,WEI CHAI,NA,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,32,15.7,4.6,2.0,NA,2015.0,CAST MARINE OFFSHORE PTE LTD
NA,CAST CLIFFORD,1421D046035,WEI CHAI,NA,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,26,13.5,3.8,1.8,NA,2021.0,CAST MARINE OFFSHORE PTE LTD
NA,CAST COLLYER,1421H071135,WEI CHAI,WP12C,Up to B30,Compatible with B30,NA,350.0,Motor,Inboard,Diesel,21,13.5,3.8,1.8,NA,2022.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST CONEY,6P19D019150,WEI CHAI,WP6C220-23,Up to B30,Compatible with B30,NA,162.0,Motor,Inboard,Diesel,29,14.0,3.8,1.9,NA,2020.0,CAST MARINE OFFSHORE PTE LTD
NA,CAST CRYSTAL,1221E005229,WEI CHAI,WD10C,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,26,17.0,3.9,2.0,NA,2023.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST EXPLORER,1216S002765,WEI CHAI,WD10C326-21,Up to B30,Compatible with B30,NA,120.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2008.0,CAST LAUNCH SERVICES PTE LTD
SR,CAST HORSBURGH,2140612,WEI CHAI,NA,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,58,20.3,5.0,2.2,NA,2015.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST INNOVATION,P:276584,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,170.0, ,Inboard,Diesel,22,14.0,3.0,1.8,NA,2003.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST JEWEL,1418A004383,WEI CHAI,WP12,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,26,13.5,3.8,1.8,NA,2018.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST JURONG,1416K066512,WEI CHAI,NA,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,26,13.5,3.8,1.8,NA,2016.0,CAST LAUNCH SERVICES PTE LTD
SR,CAST LEADER,216J064505,WEI CHAI,NA,Up to B30,Compatible with B30,NA,400.0, ,Inboard,Diesel,39,16.0,4.6,2.6,NA,2008.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST LION,P:224144,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2003.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST MASTER,1417F070665,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,NA,0.0,Motor,Inboard,Diesel,34,14.7,4.6,2.0,NA,2006.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST NANYANG,1416G042245,WEI CHAI,NA,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,20,13.5,3.8,1.8,NA,2017.0,CAST LAUNCH SERVICES PTE LTD
SR,CAST PIONEER,1417C028925,WEI CHAI,WP 12,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,37,16.5,4.6,2.1,NA,2018.0,CAST MARINE OFFSHORE PTE LTD
SC,CAST PROGRESS,8DC81A,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,201.0,Motor,Inboard,Diesel,21,14.2,3.4,1.5,NA,1993.0,OKS LAUNCH SERVICE
SC,CAST RAFFLES,1215D011436,WEI CHAI,NA,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,26,13.5,3.8,1.8,NA,2015.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST SELETAR,1422K047509,WEI CHAI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2012.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST SEMAKAU,1215H016802,WEI CHAI,WD10C326-21,Up to B30,Compatible with B30,NA,240.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2011.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST SENTOSA,208378,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2010.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST SUPPORTER,P:655004,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,150.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2007.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST SYMPHONY,P:20582,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2005.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST TEKONG,182772,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,29,14.0,4.0,1.8,NA,2010.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST THOMSON,1416K066513,WEI CHAI,NA,Up to B30,Compatible with B30,NA,180.0,Motor,Inboard,Diesel,26,13.5,3.8,1.8,NA,2017.0,CAST LAUNCH SERVICES PTE LTD
SC,CAST UBIN,P:239635,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,180.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2010.0,CAST LAUNCH SERVICES PTE LTD
