Prefix,Vessel Name,Engine serial no,Engine Brand,Engine model,Status,Compatible,Non Conclusive Follow Up,Engine shaft power,Engine Type,Engine Mounting,Engine Fuel Used,GT,Length,Breadth,Depth,Dead Weight,Year Built,Owner Name
SC,SC 8888A,513244,MITSUBISHI,8DC11,Up to B30,Compatible with B30,unknown,355, ,Inboard,Diesel,20,12.8,3.6,1.5,,2011,KANLIAN FERRY PTE LTD
SC,SC 8989G,237918,MITSUBISHI,6D40,Up to B30,Compatible with B30,unknown,150,Motor,Inboard,Diesel,30,14,4,1.9,,2012,ENGCO MARINE SERVICES PTE LTD
SB,SEA ABUNDANCE,1888FWS,YANMAR,6NY16L-UW,Up to B100. Without modification,Compatible with B100,unknown,355,Motor,Inboard,Diesel,2878,85.8,15.8,7.2,4424,2013,SEA ABUNDANCE (S) PTE LTD
SB,SEA BOUNTIFUL,41172501,CUMMINS,K19-DM,Up to B20,Compatible with B20,unknown,425,Motor,Inboard,Diesel,2882,84.2,15.2,7.2,4236,2013,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SB,SEA BRILLIANCE,8321,MAN,W6L28/32A,Up to B30,Compatible with B30,unknown,1470,Motor,Inboard,Diesel,4998,94.7,18,10,6989,2009,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SC,SEA CHARLIE,99U10117,CATERPILLAR,unknown,Up to B100. Dealer consultation required,Compatible with B100,unknown,380,Motor,Inboard,Diesel,43,18.3,4.6,1.8,,2001,SEARCHING OFFSHORE PTE LTD
SR,SEA COMMAND,M57696,YANMAR,unknown,Up to B100. Without modification,Compatible with B100,unknown,129, ,Inboard,Diesel,11,13.7,4.7,0.6,,2010,CHANGI AIRPORT GROUP (S) PTE LTD
SB,SEA CRYSTAL,41242202,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,261,Motor,Inboard,Diesel,121,21.6,7.3,3.2,111,2016,LEE HUAT YAP KEE &AMP; CO PTE LTD
SC,SEA DELTA,99U1280,CATERPILLAR,unknown,Up to B100. Dealer consultation required,Compatible with B100,unknown,336, ,Inboard,Diesel,38,16.8,4.5,1.8,,2007,SEARCHING OFFSHORE PTE LTD
SB,SEA DIGNITY,SB6L-23-12574,STX 6L23/30AK,STX 6L23/30AK,unknown,No Data Available,Not Conclusive,940,Motor,Inboard,Diesel,464,48.1,9,4.3,803,2015,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SB,SEA DILIGENCE,41172428,CUMMINS,K19-DM,Up to B20,Compatible with B20,unknown,425,Motor,Inboard,Diesel,2882,84.2,15.2,7.2,4235,2014,EQUATORIAL MARINE FUEL MGT SERVICES PTE
unknown,SEA DRAGON 8191,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,102,20,10,1.8,,2021,CHG MARINE SERVICES PTE LTD
SP,SEA EAGLE,RNY00862,CATERPILLAR,unknown,Up to B100. Dealer consultation required,Compatible with B100,unknown,1455, ,Inboard,Diesel,196,28,7.1,2.4,,2010,TIAN SAN SHIPPING PTE LTD
SC,SEA ECHO,991109212,CATERPILLAR,unknown,Up to B100. Dealer consultation required,Compatible with B100,unknown,300, ,Inboard,Diesel,46,18,5,1.8,,2007,SEARCHING OFFSHORE PTE LTD
SC,SEA EFA,41118574,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,261, ,Inboard,Diesel,67,20,5.9,2,,2010,LHYK MARINE PTE LTD
SB,SEA ENDURANCE,1328,NINGBO,G6300ZCA,unknown,No Data Available,Not Conclusive,735, ,Inboard,Diesel,2405,82,13.7,6.9,3577,2009,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SC,SEA EXCEL,P:4TB04986,CATERPILLAR,unknown,Up to B100. Dealer consultation required,Compatible with B100,unknown,186, ,Inboard,Diesel,58,17.7,5.6,2.9,,1995,SINGAPORT MARINE PTE LTD
SC,SEA FALCON,213435,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,190,Motor,Inboard,Diesel,28,14.5,3.8,1.8,,2013,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 11,1217F004243,WEI CHAI,WD10C,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2018,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 12,1218D004482,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2018,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 15,1218D004483,WEI CHAI,WD10C,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2019,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 16,1218j008141,WEI CHAI,WD10C,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2019,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 17,1219C002138,WEI CHAI,WD10C,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,24,14,4,1.5,,2020,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 3,WD10C1216G001626,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2016,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 6,1217C001338,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2017,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 7,1217F004244,WEI CHAI,WD10C,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2017,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA FALCON 8,1217J006965,WEI CHAI,WD10C,Up to B30,Compatible with B30,unknown,352,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2018,ACCESS HARBOUR SERVICES PTE LTD
SB,SEA FORTITUDE,4543,YANMAR,unknown,Up to B100. Without modification,Compatible with B100,unknown,485,Motor,Inboard,Diesel,724,41.2,11.8,5.2,979,2013,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SR,SEA FOXTROT,16Z0054L,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,68,20.4,6.3,2.4,,2017,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA GOLF,1418EO72711,WEI CHAI,WDQ0L240-18,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,50,22,6.3,2.4,,2018,ACCESS HARBOUR SERVICES PTE LTD
unknown,SEA GRACE 1801,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,894,52.7,18.3,3.7,,2004,CAPITOL OFFSHORE PTE LTD
unknown,SEA GULL,01Z22287,CATERPILLAR,3208,Up to B100. Dealer consultation required,Compatible with B100,unknown,176,Motor,Inboard,Diesel,79,24.6,6,2.9,,1979,SEARCHING OFFSHORE PTE LTD
SR,SEA HARRIER,112-7509,CATERPILLAR,3208,Up to B100. Dealer consultation required,Compatible with B100,unknown,367,Motor,Inboard,Diesel,34,15.1,4.2,1.9,,2008,ST DIVERS TECHNICS PTE LTD
SC,SEA HARRIER 1,1416A000531,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,330,Motor,Inboard,Diesel,23,15,3.8,1.4,,2015,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA HARRIER 2,14200025498,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,330,Motor,Inboard,Diesel,24,14.1,4,1.5,,2021,ACCESS HARBOUR SERVICES PTE LTD
SC,SEA HARRIER 3,1420F054835,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,330,Motor,Inboard,Diesel,30,14.5,3.8,1.9,,2021,ACCESS HARBOUR SERVICES PTE LTD
unknown,SEA HARRIER 5,201610010,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,25,14.5,4,1.5,,2021,ACCESS HARBOUR SERVICES PTE LTD
unknown,SEA HARRIER 6,1414H058997,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,25,14.5,4,1.5,,2022,ACCESS HARBOUR SERVICES PTE LTD
unknown,SEA HARRIER 7,MJ7F0N00001,YUCHAI,YC6MJ450L,unknown,No Data Available,Not Conclusive,330,Motor,Inboard,Diesel,17,13.5,4,1.1,,2024,ACCESS HARBOUR SERVICES PTE LTD
SB,SEA HARVEST,FTS1064,YANMAR,EN21A-EW,Up to B100. Without modification,Compatible with B100,unknown,956,Motor,Inboard,Diesel,2871,85.7,15.8,7.2,4200,2014,EQUATORIAL MARINE FUEL MANAGEMENT SERVIC
SP,SEA HAWK,RNY00896,CATERPILLAR,unknown,Up to B100. Dealer consultation required,Compatible with B100,unknown,1455, ,Inboard,Diesel,196,28,7.1,2.4,,2010,TIAN SAN SHIPPING PTE LTD
SC,SEA HAWK 88,442472,MITSUBISHI,8DC9,Up to B30,Compatible with B30,unknown,260, ,Inboard,Diesel,20,13.7,3.4,1.5,,1995,ENG MOTOR LAUNCH SERVICE
SC,SEA HAWK I,1414H058997,WEI CHAI,WD10C 240-18,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,89,25.8,5.6,2.6,89,1974,SEARCHING OFFSHORE PTE LTD
unknown,SEA HORSE,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,1933,61,24.4,4.6,,1947,SEATRIUM (SG) PTE LTD
SP,SEA KESTREL,1417L149257,WEI CHAI,WD 10C240-18,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,57,17.8,6,2.5,,1981,SEARCHING OFFSHORE PTE LTD
SP,SEA KITE,1417L149453,WEI CHAI,WD10C 2400-1,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,79,22.5,5.4,2.5,79,1971,SEARCHING OFFSHORE PTE LTD
unknown,SEA LION,1422D13660,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,unknown,330,Motor,Inboard,Diesel,32,14.2,4.4,2.1,,2023,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SB,SEA LONGEVITY,FTS1054,YANMAR,6N21,Up to B100. Without modification,Compatible with B100,unknown,956,Motor,Inboard,Diesel,2878,85.8,15.8,7.2,4411,2013,SEA LONGEVITY (S) PTE LTD
SB,SEA LOYALTY,AQ6K201147,DAIHATSU,unknown,Up to B20. <B20 to B30. Consult OEM,Compatible with B20,unknown,956,Motor,Inboard,Diesel,2993,85.4,15.2,7.3,3988,2013,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SR,SEA MASTER 1,555233,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,136, ,Inboard,Diesel,22,10,3.5,2.2,,2012,MELCO MARINE PTE LTD
SR,SEA MASTER 2,65797,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,136,Motor,Inboard,Diesel,22,10,3.5,2.2,,2012,MELCO MARINE PTE LTD
SR,SEA MASTER 20,6D14-752211,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,120,Motor,Inboard,Diesel,11,9.7,3.4,1.8,,2019,MELCO MARINE PTE LTD
SR,SEA MASTER 21,595465,MITSUBISHI,6D14,Up to B30,Compatible with B30,unknown,120,Motor,Inboard,Diesel,18,9.7,3.4,1.9,,2019,MELCO MARINE PTE LTD
SR,SEA MASTER 22,FD6-900380A,NISSAN,DIESEL 175H/P,unknown,No Data Available,Not Conclusive,130,Motor,Inboard,Diesel,18,9.7,3.4,1.9,,2019,MELCO MARINE PTE LTD
SR,SEA MASTER IX,900177,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,120, ,Inboard,Diesel,7,7.8,2.8,1.1,,2008,MELCO MARINE PTE LTD
SR,SEA MASTER VIII,E11088,YAMAHA,unknown,unknown,No Data Available,Not Conclusive,206, ,Inboard,Diesel,15,9.2,3.2,1.8,,2007,MELCO MARINE PTE LTD
SR,SEA MASTER X,111356,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,205, ,Inboard,Diesel,7,9.4,3.3,0.8,,2008,MELCO MARINE PTE LTD
SR,SEA MASTER XI,6D14-593242,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,120, ,Inboard,Diesel,9,8.2,2.9,1.3,,2008,MELCO MARINE PTE LTD
SR,SEA MASTER XII,A12347,HINO,unknown,unknown,No Data Available,Not Conclusive,209, ,Inboard,Diesel,18,9.7,3.6,1.8,,2009,MELCO MARINE PTE LTD
SR,SEA MASTER XIII,900017A,NISSAN,unknown,unknown,No Data Available,Not Conclusive,208, ,Inboard,Diesel,18,9.8,3.6,1.8,,2009,MELCO MARINE PTE LTD
SR,SEA MASTER XIX,237165,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,154,Motor,Inboard,Diesel,12,10.1,3.5,1.2,,2015,MELCO MARINE PTE LTD
SR,SEA MASTER XV,59004,HINO,unknown,unknown,No Data Available,Not Conclusive,119, ,Inboard,Diesel,11,8,3.2,1.4,,2011,MELCO MARINE PTE LTD
SR,SEA MASTER XVII,47059,HINO,EH700,unknown,No Data Available,Not Conclusive,134, ,Inboard,Diesel,8,8.8,3.4,0.9,,2012,MELCO MARINE PTE LTD
SR,SEA MASTER XVIII,30466,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,165,Motor,Inboard,Diesel,12,10.1,3.5,1.2,,2015,MELCO MARINE PTE LTD
SC,SEA OSPREY,60M01287,CATERPILLAR,3208,Up to B100. Dealer consultation required,Compatible with B100,unknown,176,Motor,Inboard,Diesel,71,22.9,5.8,2.4,,2014,SEARCHING OFFSHORE PTE LTD
SB,SEA OTTER,1422D013658,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,unknown,330,Motor,Inboard,Diesel,32,14.2,4.4,2.1,,2022,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SC,SEA PELICAN,42600962,CUMMINS,NT335,Up to B20,Compatible with B20,unknown,197,Motor,Inboard,Diesel,147,21.4,7.3,3.5,,2015,SEARCHING LOGISTICS PTE LTD
SB,SEA PETREL,S002045,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,258, ,Inboard,Diesel,84,21.3,5.8,2.2,1,2013,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SB,SEA PROSPERITY,FTS1064,YANMAR,unknown,Up to B100. Without modification,Compatible with B100,unknown,956,Motor,Inboard,Diesel,2871,85.7,15.8,7.2,4200,2014,EQUATORIAL MARINE FUEL MANAGEMENT SERVIC
SB,SEA QUEST,41244098,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,273,Motor,Inboard,Diesel,185,27.5,8,3.5,4,2016,LEE HUAT YAP KEE &AMP; CO PTE LTD
SC,SEA RAVEN,6D22-176394,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,28,14.8,3.8,2,,2010,SEARCHING OFFSHORE PTE LTD
SB,SEA RELIANCE,GZ0SP00641,DONG FENG,unknown,unknown,No Data Available,Not Conclusive,2060, ,Inboard,Diesel,3597,95.8,15.4,8.8,4998,2005,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SB,SEA SERENITY,11010,MAN,8L23/3,Up to B30,Compatible with B30,unknown,1280, ,Inboard,Diesel,4557,95.4,18,9.5,6964,2010,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SR,SEA SNAKE,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,86,23.2,7.3,1.8,,2008,CHG MARINE SERVICES PTE LTD
SB,SEA SOLIDARITY,41168969,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,895, ,Inboard,Diesel,1999,65,14.3,7.2,2950,2012,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SR,SEA SPARROW,6D22-211901,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,176, ,Inboard,Diesel,22,14.6,3.8,1.8,,2004,SEARCHING OFFSHORE PTE LTD
unknown,SEA SPARROW I,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,27,12,4,2,,1999,SEARCHING OFFSHORE PTE LTD
SB,SEA THESAURUS,41207424,CUMMINS,K19 M,Up to B20,Compatible with B20,unknown,447,Motor,Inboard,Diesel,498,42.7,10.2,4.3,800,2014,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SB,SEA UNITY,1573,AKASAKA,unknown,unknown,No Data Available,Not Conclusive,3309, ,Inboard,Diesel,5763,107.9,19,9.9,9106,2008,EQUATORIAL MARINE FUEL MGT SERVICES PTE
unknown,SEA WREN,32Y89598 (PORT),CATERPILLAR,3208,Up to B100. Dealer consultation required,Compatible with B100,unknown,176,Motor,Inboard,Diesel,96,26.7,5.6,2.8,,2023,SEARCHING OFFSHORE PTE LTD
unknown,SEAPIPER,PAAE036156,WARTSILA,OY 8L 32,Compatible to BXX when BXX meets Wartsila biofuel specs B100,Conditionally Compatible with BXX,unknown,3840,Motor,Inboard,Diesel,22183,140,36,9,19300,2000,BOSKALIS INT&#39;L (S) PTE LTD
SR,SELAR,46757608,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,194, ,Inboard,Diesel,10,9,3.2,1.2,,2008,PENGUIN MARINE OFFSHORE SERVICES PTE LTD
SR,SELAYANG,45499261,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,119, ,Inboard,Diesel,10,9,3.2,1.2,,2013,PENGUIN MARINE OFFSHORE SERVICES PTE LTD
SR,SEPAT,46757659,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,194, ,Inboard,Diesel,10,9,3.2,1.2,,2008,PENGUIN MARINE OFFSHORE SERVICES PTE LTD
unknown,SG ASHTA,179046,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,0, ,Inboard,Diesel,26,13.5,3.8,1.8,,2011,SEACABBIE PTE LTD
unknown,SG CHATUR,1215KO18962,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,21,14.5,3.8,1.3,,2016,SG SHIPPING PTE LTD
unknown,SG DVE,EBKIM 434125,DOOSAN,MD196 TI,unknown,No Data Available,Not Conclusive,198,Motor,Inboard,Diesel,31,14.5,3.6,2.1,,2019,SG SHIPPING PTE LTD
unknown,SG EKAM,5310849451,VOLVO,D7C TA,Up to B30,Compatible with B30,unknown,195,Motor,Inboard,Diesel,28,13,3.6,2.1,,2010,SG SHIPPING PTE LTD
unknown,SG PANCH,1215D011438,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,176,Motor,Inboard,Diesel,30,14.5,4,1.8,,2015,SG SHIPPING PTE LTD
unknown,SG SAPTA,211740,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,370, ,Inboard,Diesel,26,13.5,3.8,1.8,,2011,SEACABBIE PTE LTD
unknown,SG TREENI,EBIKM 214944,DOOSAN,MD196TI,unknown,No Data Available,Not Conclusive,198,Motor,Inboard,Diesel,31,14.5,3.6,2.1,,2013,SG SHIPPING PTE LTD
SR,SHEDON B,A15540,HINO,unknown,unknown,No Data Available,Not Conclusive,284,Motor,Inboard,Diesel,33,15,4,1.9,,2019,UNDERWATER SHIPCARE PTE LTD
SC,SHELLY II,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,17,12,3.2,1.5,,1982,TAN HAK SOON
unknown,SHERLOCK,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,1094,61.5,18.3,3.7,,2011,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
SC,SHORE BAY 2303,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,1542,67.3,21.3,4.2,,2012,KIM HOCK BEE MARINE PTE LTD
SC,SHORELINE EXPERTISE,39U39761U,PERKINS,unknown,unknown,No Data Available,Not Conclusive,62, ,Inboard,Diesel,10,10.5,3.4,1,,1992,CHENG YAN TRADING &AMP; CONTRACTOR
SB,SINCERITY,FHJ0604,YANMAR,unknown,Up to B100. Without modification,Compatible with B100,unknown,1471, ,Inboard,Diesel,3828,84,17.3,9.6,5683,2010,UNITED MARITIME PTE LTD
SP,SINDO 10,701 4873 818 4879,MAN,D2842LE410,Up to B30,Compatible with B30,unknown,610,Motor,Inboard,Diesel,177,28,6.4,2.1,69,1995,SINDO FERRY PTE LTD
SP,SINDO 12,C:012409,MTU,unknown,Four types up to B100. The rest up to B20/B30,Conditionally Compatible with B100,unknown,610,Motor,Inboard,Diesel,174,28.5,6.4,2.1,,1995,SINDO FERRY PTE LTD
unknown,SINDO EMPRESS,P:02014850,MTU,unknown,Four types up to B100. The rest up to B20/B30,Conditionally Compatible with B100,unknown,735, ,Inboard,Diesel,190,28,6.8,2.9,100,1993,SINDO FERRY PTE LTD
unknown,SINMYAN DIGNITY,6D22-149220,MITSUBISHI,6D22,Up to B30,Compatible with B30,unknown,223,Motor,Inboard,Diesel,23,14.9,3.4,1.6,,2016,SINMYAN SUBSEA ENGINEERING PTE. LTD.
SR,SIPL 3,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,11,6,6,1,,2009,SOIL INVESTIGATION PTE LTD
SR,SIPL 5,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,51,12,10,1.5,,2009,SOIL INVESTIGATION PTE LTD
unknown,SKY 23,30358000,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,350, ,Inboard,Diesel,47,14.3,4.8,2.4,,1997,KEE MARINE PTE LTD
SR,SKY DRAGON,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,42,21.9,4.5,1.5,,2010,ENG HUP SHIPPING PTE LTD
SR,SL T1,41125773,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,220, ,Inboard,Diesel,1484,71,15.2,4.5,,2003,STL V MARINE PTE LTD
SR,SL T12,10820407,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,406,Motor,Inboard,Diesel,687,52.7,12.8,3.8,,2003,STL V MARINE PTE LTD
SR,SL T13,308005727,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,440,Motor,Inboard,Diesel,838,57,13.6,4.1,,2003,STL V MARINE PTE LTD
SR,SL T14,41058495,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,543, ,Inboard,Diesel,1645,71.5,16.8,4.9,,2005,STL V MARINE PTE LTD
SR,SL T2,41107632,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,214,Motor,Inboard,Diesel,1465,71.1,15.2,4.6,,2003,STL V MARINE PTE LTD
SC,SMF 1179,171763,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,116, ,Inboard,Diesel,46,17,4.5,2.1,,2005,YEO GEOK CHIN LIGHTERAGE SERVICE
SC,SMIT ANDAMAN,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,3327,87.8,24.4,5.5,,2005,ASIAN LIFT PTE LTD
SR,SMIT GANNET,998,YANMAR,6LY3AETA,Up to B100. Without modification,Compatible with B100,unknown,321,Motor,Outboard,Diesel,18,10.8,4.4,1.4,,2009,SMIT SINGAPORE PTE LTD
SR,SMIT RAPTOR,6CJ-1081894,YAMAHA,F70AETX,unknown,No Data Available,Not Conclusive,94,Motor,Outboard,Petrol,2,7.1,2.3,0.4,,2019,SMIT SINGAPORE PTE LTD
SR,SMIT RESCUE 1,P:2B606072,MERCURY,unknown,unknown,No Data Available,Not Conclusive,150, ,Outboard,Petrol,5,8.7,3,0.6,,1990,SMIT SINGAPORE PTE LTD
unknown,SMITBARGE 1,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,6764,91.2,36.5,6.5,13980,2008,SMIT SALVAGE PTE LTD
SR,SMT 12,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,180,29.2,9.1,2.4,,2007,SEASCAPE TECHNOLOGY PTE LTD
SP,SNIPER 9,7247991,SCANIA,DI13 078M,unknown,No Data Available,Not Conclusive,331,Motor,Inboard,Diesel,31,14.1,4.4,2.4,,2020,LITA OCEAN PTE LTD
SR,SOON LI 08,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,538,39.8,14.5,3.2,,2003,SOON LI OCEAN PTE LTD
SP,SP 1095C,14186095992,WEI CHAI,unknown,Up to B30,Compatible with B30,unknown,330, ,Inboard,Diesel,25,14,3.6,1.7,,1994,LOH CHWEE CHEW MOORING SVCS P LT
SP,SP 1469Z,140867L,PERKINS,unknown,unknown,No Data Available,Not Conclusive,45,Motor,Inboard,Diesel,7,8.5,2.8,1,,1997,ISWADI BIN ROPINGUN
SP,SP 9562B,164328,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,380, ,Inboard,Diesel,31,12.5,4.1,2.1,,1989,THOUSAND EFFORT
SP,SP KING 14,785833,ISUZU,unknown,unknown,No Data Available,Not Conclusive,261, ,Inboard,Diesel,24,14.6,3.6,1.6,,1996,GLORY SHIP MANAGEMENT PTE LTD
unknown,SPARROWHAWK,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,1009,51.4,24,3,,2016,ASL OFFSHORE &AMP;AMP; MARINE PTE LTD
SR,SPEB INPARCO 1,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,260,35.2,12.2,2.5,,2009,INPARCO SINGAPORE PTE LTD
SP,SPEEDY GONZALES,P:45316379,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,224, ,Inboard,Diesel,19,12,3.8,1.8,,1993,PENGUIN INTERNATIONAL LTD
SB,SPRING,P:FHC0571,YANMAR,unknown,Up to B100. Without modification,Compatible with B100,unknown,1324, ,Inboard,Diesel,4048,84.6,17.5,9,7496,2004,EQUATORIAL MARINE FUEL MGT SERVICES PTE
SR,SR 1369B,198815,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,158, ,Inboard,Diesel,17,9.6,3.8,1.6,,1992,LOH KIM CHAY MARINE SERVICE
SR,SR 1547D,59752,HINO,unknown,unknown,No Data Available,Not Conclusive,164, ,Inboard,Diesel,15,10.3,3.6,1.4,,1993,LOH KIM CHAY MARINE SERVICE
SR,SR 1659D,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,15,9.1,4.5,1.3,,1991,PANDAN SHIPYARD PTE LTD
SR,SR 1993C,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,6,6,4,0.8,,1994,INTERNATIONAL PAINT SPORE P L
SR,SR 2033H,1222929,YAMAHA,unknown,unknown,No Data Available,Not Conclusive,11,Motor,Outboard,Petrol,1,5.4,1.4,0.4,,1996,TAN TECK SHENG
SR,SR 2110E,310857,CUMMINS,unknown,Up to B20,Compatible with B20,unknown,164, ,Inboard,Diesel,13,12.6,3.5,1,,1975,ENG HUP SHIPPING PTE LTD
SR,SR 2441D,040152AE,TOHATSU,unknown,unknown,No Data Available,Not Conclusive,7, ,Outboard,Petrol,2,4.7,1.6,0.6,,2000,QUIN RIGHT ENTERPRISES PTE LTD
SR,SR 2582H,14377,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,164, ,Inboard,Diesel,17,11.6,3.4,1.5,,1976,LOH CHWEE CHEW MOORING SVCS P LT
SR,SR 2636J,6D22100618,MITSUBISHI,unknown,Up to B30,Compatible with B30,unknown,180, ,Inboard,Diesel,18,11.9,3.3,1.6,,1980,LOH CHWEE CHEW MOORING SVCS P LT
SR,SR 2851G,78237,ISUZU,unknown,unknown,No Data Available,Not Conclusive,260, ,Inboard,Diesel,21,14.4,3.3,1.5,,2005,WATER WORLD MARINE PTE LTD
SR,SR 2957B,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,24,9.1,6,1.5,,2008,PANDAN SHIPYARD PTE LTD
SR,SR 3080E,unknown,unknown,unknown,unknown,No Data Available,Not Conclusive,,,,,17,12,6,0.8,,2010,INTERNATIONAL PAINT SPORE P L
